Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,KALU,NEM,NHYDY,PICK,RIO,XLB,XME
2023-01-11,50.09803009033203,19.979999542236328,2506.25,59.13256072998047,9.960000038146973,13.430000305175781,43.32883071899414,76.60856628417969,48.372772216796875,6.535220623016357,40.5038948059082,62.36697769165039,39.119232177734375,53.163246154785156
2023-01-12,51.41918182373047,19.739999771118164,2551.0,60.617454528808594,9.880000114440918,13.680000305175781,43.261688232421875,77.65428161621094,49.23953628540039,6.638137340545654,41.348655700683594,64.2955093383789,39.26538848876953,54.22865676879883
2023-01-13,52.663204193115234,20.270000457763672,2602.0,60.87226486206055,10.010000228881836,13.550000190734863,43.21371841430664,77.66305541992188,50.115516662597656,6.732478141784668,41.57333755493164,64.18789672851562,39.50584411621094,54.95197296142578
2023-01-17,52.9042854309082,20.65999984741211,2628.25,59.5367317199707,10.479999542236328,13.890000343322754,42.35039520263672,77.87395477294922,48.381996154785156,6.9726176261901855,40.80046844482422,62.880149841308594,39.10979080200195,54.39482879638672
2023-01-18,51.544559478759766,20.059999465942383,2643.75,59.80031967163086,10.640000343322754,14.100000381469727,42.12977981567383,77.28519439697266,47.51523208618164,7.178451061248779,40.809452056884766,63.23606491088867,38.55815505981445,53.45648193359375
2023-01-19,47.75465774536133,20.360000610351562,2589.75,60.52080535888672,10.119999885559082,13.75,42.340816497802734,75.23773956298828,48.381996154785156,6.964040756225586,41.070068359375,63.99753952026367,38.26112747192383,53.36850357055664
2023-01-20,49.18190383911133,20.700000762939453,2608.75,61.03042221069336,10.640000343322754,14.079999923706055,43.55905532836914,74.92139434814453,49.18421173095703,7.084111213684082,41.70813751220703,64.87489318847656,39.029640197753906,54.67828369140625
2023-01-23,49.90515899658203,20.350000381469727,2650.5,60.96012878417969,10.630000114440918,14.390000343322754,43.117801666259766,75.39591979980469,49.45161056518555,7.2041802406311035,41.789024353027344,65.1894302368164,39.15694808959961,54.82490921020508
2023-01-24,50.985225677490234,19.469999313354492,2665.0,61.29401397705078,11.039999961853027,14.319999694824219,42.77247619628906,75.52005004882812,49.23031234741211,7.0583815574646,41.82496643066406,65.37979125976562,39.18051528930664,54.93242263793945
2023-01-25,50.32947540283203,19.760000228881836,2670.75,62.172664642333984,11.039999961853027,14.4399995803833,44.738914489746094,78.100341796875,50.7978630065918,7.161298751831055,42.2563362121582,66.11644744873047,39.26066970825195,55.61663055419922
2023-01-26,50.252323150634766,20.450000762939453,2656.5,62.59440994262695,11.199999809265137,14.770000457763672,43.59741973876953,79.07571411132812,49.912662506103516,7.041228771209717,42.822513580322266,66.54684448242188,39.449275970458984,56.036930084228516
2023-01-27,50.869510650634766,20.670000076293945,2638.75,61.39945602416992,10.989999771118164,14.539999961853027,42.993099212646484,77.22250366210938,49.165767669677734,7.084111213684082,42.1574821472168,65.8929672241211,39.321964263916016,55.8121223449707
2023-01-30,48.54542922973633,19.280000686645508,2595.0,61.21493911743164,10.479999542236328,14.430000305175781,42.187339782714844,75.96339416503906,48.630958557128906,6.981194019317627,41.762062072753906,65.33012390136719,39.053218841552734,55.196327209472656
2023-01-31,50.377685546875,19.739999771118164,2639.0,61.636688232421875,11.239999771118164,14.529999732971191,42.801246643066406,77.60379028320312,48.80615234375,6.98976993560791,41.905853271484375,65.67776489257812,39.91132354736328,55.8316650390625
2023-02-01,52.6342658996582,20.520000457763672,2608.5,61.59275436401367,11.329999923706055,14.970000267028809,42.98350524902344,79.6609115600586,49.967987060546875,7.126993179321289,42.3282356262207,65.46256256103516,40.17535400390625,56.85798645019531
2023-02-02,51.747066497802734,22.479999542236328,2605.5,59.35222625732422,11.579999923706055,15.619999885559082,41.9283447265625,82.2234878540039,48.3451042175293,6.92973518371582,41.32169723510742,62.201438903808594,40.048057556152344,57.16099166870117
2023-02-03,50.85986328125,22.389999389648438,2550.0,58.939266204833984,10.9399995803833,15.84000015258789,41.40076446533203,83.27864837646484,45.966121673583984,6.801088809967041,40.90830612182617,61.837249755859375,39.32667922973633,56.62339782714844
2023-02-06,50.16553497314453,21.889999389648438,2515.75,58.007896423339844,10.550000190734863,14.619999885559082,41.199317932128906,79.05797576904297,43.89141845703125,6.732478141784668,40.144412994384766,61.1502571105957,38.89291763305664,55.61663055419922
2023-02-07,51.342037200927734,22.219999313354492,2518.5,58.7020263671875,11.4399995803833,14.779999732971191,41.90916061401367,79.90034484863281,44.92416000366211,6.946888446807861,40.548828125,61.77931213378906,39.416259765625,55.958744049072266
2023-02-08,48.81543731689453,22.40999984741211,2468.25,58.47358322143555,10.760000228881836,14.449999809265137,41.2664680480957,76.92990112304688,44.58298110961914,6.869700908660889,40.261253356933594,61.539276123046875,39.100364685058594,54.4730224609375
2023-02-09,48.2271842956543,21.170000076293945,2487.5,58.58780288696289,10.529999732971191,14.199999809265137,41.189727783203125,75.35157012939453,43.87297821044922,6.766783714294434,40.00062561035156,61.55583190917969,38.534584045410156,53.9354248046875
2023-02-10,46.95424270629883,21.059999465942383,2429.0,57.972755432128906,10.220000267028809,13.989999771118164,40.63336944580078,74.38507080078125,44.2418098449707,6.809665679931641,39.42546844482422,60.68674850463867,38.676025390625,54.01362228393555
2023-02-13,46.240623474121094,21.100000381469727,2389.0,58.6405143737793,10.220000267028809,14.020000457763672,40.3935546875,75.66191864013672,44.5368766784668,6.775360107421875,39.73102569580078,61.24958801269531,38.87876510620117,54.15046691894531
2023-02-14,47.18569564819336,20.829999923706055,2381.0,59.009552001953125,10.539999961853027,14.279999732971191,41.22809982299805,78.92496490478516,43.347389221191406,6.560949802398682,40.216312408447266,61.82896041870117,38.96834945678711,55.46024703979492
2023-02-15,46.684226989746094,21.020000457763672,2354.75,58.693233489990234,10.770000457763672,14.569999694824219,40.58540725708008,79.72299194335938,42.69270324707031,6.380845546722412,39.82987976074219,61.605499267578125,39.138084411621094,55.38204574584961
2023-02-16,47.031394958496094,21.1299991607666,2362.5,58.98318099975586,10.640000343322754,14.09000015258789,41.01706314086914,78.58802795410156,42.27776336669922,6.483762264251709,40.045562744140625,62.00278854370117,38.69489669799805,55.91964340209961
2023-02-17,45.21841049194336,20.479999542236328,2343.75,58.37692642211914,10.359999656677246,14.15999984741211,40.038639068603516,78.100341796875,41.88126754760742,6.518067836761475,39.802913665771484,61.61376953125,38.33184814453125,54.91286849975586
2023-02-21,46.356346130371094,19.68000030517578,2411.5,58.22755813598633,10.270000457763672,13.930000305175781,40.921138763427734,75.44024658203125,41.65074920654297,6.715324878692627,39.73102569580078,62.39180374145508,37.70004653930664,53.47602844238281
2023-02-22,47.23390579223633,19.829999923706055,2361.5,56.391197204589844,10.430000305175781,15.8100004196167,40.08659744262695,75.43138885498047,40.78398132324219,6.466609954833984,38.958152770996094,60.297725677490234,37.98294448852539,53.58354568481445
2023-02-23,46.25027084350586,20.059999465942383,2339.75,55.20503234863281,10.359999656677246,16.399999618530273,38.935508728027344,69.8806381225586,40.8116455078125,6.55237340927124,38.69753646850586,59.17206573486328,38.0253791809082,53.07527160644531
2023-02-24,44.794097900390625,19.280000686645508,2294.5,53.09629440307617,10.640000343322754,15.479999542236328,38.2640495300293,66.6796646118164,40.147743225097656,6.209317207336426,37.60112762451172,57.02832794189453,38.27997589111328,52.5767707824707
2023-02-27,46.327423095703125,19.610000610351562,2327.0,53.113868713378906,11.279999732971191,15.579999923706055,38.47507858276367,67.66390228271484,39.96332550048828,6.277928829193115,37.94263458251953,57.2435302734375,38.40727996826172,53.89633560180664
2023-02-28,47.195335388183594,15.329999923706055,2323.5,53.57075881958008,12.069999694824219,15.989999771118164,39.30002212524414,70.33285522460938,40.212284088134766,6.3036580085754395,38.23919677734375,57.71531677246094,38.58173370361328,54.942203521728516
2023-03-01,49.808719635009766,15.4399995803833,2379.25,55.4949836730957,12.279999732971191,16.389999389648438,41.247283935546875,72.23926544189453,40.66411209106445,6.586678981781006,39.686092376708984,60.18185043334961,38.88348388671875,56.066253662109375
2023-03-02,51.7760009765625,16.399999618530273,2367.25,57.12047576904297,12.520000457763672,16.5,41.074623107910156,73.51611328125,40.51657485961914,6.629561901092529,40.063541412353516,61.03438186645508,39.32667922973633,56.31061935424805
2023-03-03,53.54075622558594,16.899999618530273,2369.75,57.85852813720703,12.899999618530273,16.68000030517578,41.94752883911133,74.77523040771484,41.21736526489258,6.81824254989624,40.719581604003906,62.22627258300781,39.887752532958984,57.747467041015625
2023-03-06,51.86941909790039,15.510000228881836,2368.75,56.2681884765625,12.34000015258789,16.200000762939453,40.988285064697266,71.5831069946289,40.77476119995117,6.595255374908447,39.704063415527344,60.18185043334961,39.241817474365234,55.958744049072266
2023-03-07,48.468780517578125,14.5,2328.75,54.660274505615234,12.010000228881836,15.869999885559082,38.50386047363281,70.51019287109375,39.18877029418945,6.3894219398498535,38.3919792175293,58.451969146728516,38.468570709228516,54.365501403808594
2023-03-08,49.28996276855469,14.619999885559082,2327.5,55.582847595214844,12.079999923706055,16.059999465942383,38.88754653930664,69.03828430175781,39.2446174621582,6.415151119232178,38.8413200378418,59.24656295776367,38.657169342041016,54.50234603881836
2023-03-09,46.275760650634766,13.979999542236328,2306.0,54.92265319824219,11.329999923706055,15.430000305175781,37.57339096069336,67.01661682128906,38.853660583496094,6.226470470428467,38.07743835449219,58.297996520996094,37.662330627441406,53.094818115234375
2023-03-10,43.38713836669922,13.329999923706055,2291.75,54.3619384765625,10.079999923706055,14.90999984741211,36.33597946166992,63.20381164550781,39.2446174621582,6.157858848571777,37.403411865234375,57.71689224243164,36.86081314086914,51.31587219238281
2023-03-13,43.193931579589844,13.460000038146973,2299.5,54.913612365722656,9.6899995803833,14.289999961853027,36.076988220214844,61.590023040771484,41.99993896484375,6.106400489807129,37.286590576171875,58.460365295410156,36.48361587524414,50.90534973144531
2023-03-14,43.077999114990234,13.0600004196167,2316.75,55.16683578491211,10.140000343322754,14.640000343322754,36.48945999145508,62.21957778930664,41.7672233581543,6.217893600463867,37.58315658569336,59.297821044921875,36.95038986206055,51.306095123291016
2023-03-15,38.42143630981445,12.869999885559082,2242.5,52.61650085449219,9.0600004196167,13.869999885559082,34.06257629394531,58.08757400512695,42.92147445678711,5.8062262535095215,35.50718688964844,56.2897834777832,35.75281524658203,48.2564697265625
2023-03-16,39.36820983886719,12.859999656677246,2233.25,52.073875427246094,9.15999984741211,14.289999961853027,34.62853240966797,58.1939811706543,42.614288330078125,5.746191501617432,35.641990661621094,55.315589904785156,36.16300964355469,48.75497055053711
2023-03-17,37.82246398925781,12.65999984741211,2229.25,52.09196090698242,8.65999984741211,13.789999961853027,34.75322723388672,54.824520111083984,44.839027404785156,5.746191501617432,35.650978088378906,55.26430892944336,35.60194396972656,48.37376022338867
2023-03-20,38.91413497924805,12.600000381469727,2240.5,53.14104080200195,8.9399995803833,14.029999732971191,35.92350769042969,55.82648468017578,44.51322555541992,5.917719841003418,36.40587615966797,56.793975830078125,36.33450698852539,49.11819839477539
2023-03-21,40.48887252807617,13.510000228881836,2243.75,52.63459396362305,9.149999618530273,14.579999923706055,36.70048904418945,58.983131408691406,43.37759017944336,6.003483295440674,36.56764221191406,56.383792877197266,36.774898529052734,49.843971252441406
2023-03-22,38.70159912109375,12.970000267028809,2266.25,52.02865219116211,8.75,14.34000015258789,36.297607421875,56.526981353759766,43.41482925415039,6.029212951660156,36.27107238769531,55.58904266357422,36.12141799926758,48.765098571777344
2023-03-23,38.86583709716797,12.109999656677246,2298.5,52.101009368896484,9.010000228881836,14.079999923706055,36.2496452331543,59.32007598876953,44.485313415527344,5.994907379150391,36.08234786987305,55.204490661621094,36.078792572021484,48.93183517456055
2023-03-24,38.72093200683594,12.359999656677246,2308.0,52.58937072753906,8.970000267028809,13.890000343322754,36.46067428588867,62.37919235229492,45.19274139404297,5.934872627258301,36.127281188964844,55.26430892944336,36.37238311767578,49.304534912109375
2023-03-27,38.75956726074219,12.710000038146973,2341.75,52.7973747253418,9.210000038146973,14.369999885559082,36.43190002441406,64.63140106201172,44.876258850097656,6.080671310424805,36.38789749145508,55.623226165771484,36.64229965209961,50.00090026855469
2023-03-28,39.15566635131836,13.010000228881836,2370.25,53.936885833740234,9.289999961853027,14.630000114440918,36.80600357055664,64.72893524169922,45.295143127441406,6.252199649810791,36.936100006103516,56.45214080810547,36.8175048828125,50.55995178222656
2023-03-29,39.551761627197266,13.649999618530273,2360.0,54.97692108154297,9.649999618530273,14.770000457763672,37.8323860168457,63.65604019165039,44.99726867675781,6.252199649810791,37.49329376220703,57.11016082763672,37.32893371582031,51.050350189208984
2023-03-30,40.34395217895508,14.100000381469727,2363.5,56.876102447509766,9.760000228881836,15.039999961853027,38.5614128112793,64.44518280029297,45.46269607543945,6.44088077545166,38.18528366088867,58.20399475097656,37.58464431762695,51.413238525390625
2023-03-31,41.1168327331543,14.550000190734863,2383.75,57.346378326416016,10.0,15.279999732971191,39.242469787597656,66.17424774169922,45.63025665283203,6.415151119232178,38.3919792175293,58.62272644042969,38.195499420166016,52.139034271240234
2023-04-03,40.35361862182617,14.75,2378.75,56.80375671386719,10.079999923706055,15.119999885559082,39.520652770996094,66.3338623046875,46.049129486083984,6.586678981781006,38.553741455078125,58.1869010925293,38.43700408935547,52.45288848876953
2023-04-04,38.972110748291016,14.720000267028809,2348.25,55.058311462402344,9.550000190734863,14.760000228881836,38.61896514892578,63.92203903198242,47.799129486083984,6.449456691741943,37.74491882324219,57.195613861083984,37.882965087890625,51.128814697265625
2023-04-05,38.09296798706055,14.680000305175781,2315.5,54.84125900268555,9.239999771118164,14.390000343322754,38.676513671875,62.113182067871094,48.46933364868164,6.277928829193115,37.32253646850586,57.12724304199219,37.797725677490234,50.54033279418945
2023-04-06,37.83212661743164,14.84000015258789,2325.0,54.226287841796875,9.300000190734863,14.09000015258789,38.647743225097656,62.79592514038086,48.450721740722656,6.277928829193115,37.13381576538086,57.04179000854492,37.7077522277832,50.37360382080078
2023-04-10,38.431095123291016,14.890000343322754,2324.75,54.55186462402344,9.579999923706055,14.510000228881836,38.4942626953125,64.28557586669922,47.557106018066406,6.252199649810791,37.39443588256836,57.41780090332031,37.887699127197266,50.77572250366211
2023-04-11,39.25227737426758,14.979999542236328,2295.25,56.71331787109375,9.640000343322754,14.59000015258789,39.45350646972656,63.93977355957031,46.4680061340332,6.406574249267578,38.50880813598633,59.48583221435547,38.18128967285156,51.52113342285156
