Date,spread
2018-08-03,0.2021909840800511
2018-08-06,0.2021909840800511
2018-08-07,0.18447891282324136
2018-08-08,0.22487180444779753
2018-08-09,0.20849142657856845
2018-08-10,0.2537417096455137
2018-08-13,0.2418887122893878
2018-08-14,0.2346635811359441
2018-08-15,0.15816480825547075
2018-08-16,0.1720116225748214
2018-08-17,0.18590738176731492
2018-08-20,0.18113760675922563
2018-08-21,0.20942122103097205
2018-08-22,0.21382720325042115
2018-08-23,0.18566960393236442
2018-08-24,0.2189044702272014
2018-08-27,0.22875447352851452
2018-08-28,0.2373792055746975
2018-08-29,0.2570710039309816
2018-08-30,0.23386285908599547
2018-08-31,0.24060112437973658
2018-09-03,0.24060112437973658
2018-09-04,0.21083651438579665
2018-09-05,0.19947138875546244
2018-09-06,0.139138344876514
2018-09-07,0.15487119965697715
2018-09-10,0.17920667716000693
2018-09-11,0.1516954307675782
2018-09-12,0.17944498765304928
2018-09-13,0.17347759111302352
2018-09-14,0.1976034236091131
2018-09-17,0.19853765554747227
2018-09-18,0.20528602018269382
2018-09-19,0.19385764958747131
2018-09-20,0.2008700763247404
2018-09-21,0.2207046019572303
2018-09-24,0.17801589276334084
2018-09-25,0.16070785881792915
2018-09-26,0.14210725771627608
2018-09-27,0.13757257579657178
2018-09-28,0.13510043285863915
2018-10-01,0.14642204617968346
2018-10-02,0.16340850354210446
2018-10-03,0.19490898745562646
2018-10-04,0.2000254067157634
2018-10-05,0.17536757413383341
2018-10-08,0.09314326103971382
2018-10-09,0.06433771943556366
2018-10-10,0.021454810584607742
2018-10-11,0.01058025788827166
2018-10-12,0.01058025788827166
2018-10-15,0.001285941799313406
2018-10-16,0.025053208610945177
2018-10-17,0.039047327678336075
2018-10-18,0.0959786476078115
2018-10-19,0.08952265707046791
2018-10-22,0.11155800631050283
2018-10-23,0.05579989620056125
2018-10-24,-0.031503941393360435
2018-10-25,-0.02103211639643021
2018-10-26,-0.03004304773276445
2018-10-29,-0.04267722359229609
2018-10-30,-0.039166161563969126
2018-10-31,-0.014866222426221043
2018-11-01,0.03502540980998603
2018-11-02,0.03909566953473487
2018-11-05,0.03011967477373645
2018-11-06,0.018854019434016323
2018-11-07,0.03638411327635893
2018-11-08,0.02409056653786834
2018-11-09,-0.03303539103038844
2018-11-12,-0.05154091549071893
2018-11-13,-0.02261253947288111
2018-11-14,-0.010303973029675007
2018-11-15,0.011922080159951776
2018-11-16,0.012200522637783706
2018-11-19,-0.0586819379860799
2018-11-20,-0.08316555088952171
2018-11-21,-0.0795003241507608
2018-11-22,-0.0795003241507608
2018-11-23,-0.0945518794652429
2018-11-26,-0.08653716389782673
2018-11-27,-0.12983115349122798
2018-11-28,-0.05540261576763328
2018-11-29,-0.14127234760130492
2018-11-30,-0.1151562629028291
2018-12-03,-0.10763963637344531
2018-12-04,-0.16049418884935207
2018-12-05,-0.16049418884935207
2018-12-06,-0.1854746730382466
2018-12-07,-0.21386737959789315
2018-12-10,-0.23136858753865752
2018-12-11,-0.22749190402096175
2018-12-12,-0.1993993403194665
2018-12-13,-0.20419861607514989
2018-12-14,-0.22118048576114901
2018-12-17,-0.2388114324017998
2018-12-18,-0.23419761780276005
2018-12-19,-0.2567588892044803
2018-12-20,-0.2669518866591787
2018-12-21,-0.3019518036385307
2018-12-24,-0.3500790698430549
2018-12-26,-0.27392829407807895
2018-12-27,-0.2731915268379552
2018-12-28,-0.2940256284692424
2018-12-31,-0.29477776194712035
2019-01-01,-0.29477776194712035
2019-01-02,-0.30765203698507904
2019-01-03,-0.30765203698507904
2019-01-04,-0.23066236701142273
2019-01-07,-0.22784386938028334
2019-01-08,-0.23384362182430607
2019-01-09,-0.20419861607514989
2019-01-10,-0.2083309004626237
2019-01-11,-0.22328005577466215
2019-01-14,-0.21490865179930552
2019-01-15,-0.2110954122726163
2019-01-16,-0.2083309004626237
2019-01-17,-0.18750038894959786
2019-01-18,-0.1983738113985538
2019-01-21,-0.1983738113985538
2019-01-22,-0.24954123611642842
2019-01-23,-0.23207488311147983
2019-01-24,-0.24416194324217955
2019-01-25,-0.20695164307720404
2019-01-28,-0.24344699041519746
2019-01-29,-0.21629914409840367
2019-01-30,-0.18750038894959786
2019-01-31,-0.18446331813438732
2019-02-01,-0.2215301663935847
2019-02-04,-0.20454247635769818
2019-02-05,-0.20523013902375453
2019-02-06,-0.22328005577466215
2019-02-07,-0.2684165686932971
2019-02-08,-0.25531124287861573
2019-02-11,-0.2438044029339963
2019-02-12,-0.22854781982150385
2019-02-13,-0.20591834374621598
2019-02-14,-0.23561499803318853
2019-02-15,-0.233135722582265
2019-02-18,-0.233135722582265
2019-02-19,-0.10568961239568964
2019-02-20,-0.06982845267408777
2019-02-21,-0.05826753120564021
2019-02-22,-0.038517860348740385
2019-02-25,-0.01850080313658964
2019-02-26,-0.01622923636152862
2019-02-27,-0.012024281182551277
2019-02-28,-0.06097568842283252
2019-03-01,-0.05556662086508979
2019-03-04,-0.07256807494783502
2019-03-05,-0.0711971886252627
2019-03-06,-0.10427273417892735
2019-03-07,-0.13628398500079086
2019-03-08,-0.1562182460208561
2019-03-11,-0.1304529975364055
2019-03-12,-0.09756931550789005
2019-03-13,-0.07876001281724498
2019-03-14,-0.11709771040656136
2019-03-15,-0.11889211498728613
2019-03-18,-0.09056170829977717
2019-03-19,-0.09126024937361521
2019-03-20,-0.0853377641539268
2019-03-21,-0.06403118315736478
2019-03-22,-0.1088849120236084
2019-03-25,-0.1124473718537331
2019-03-26,-0.12972640002255176
2019-03-27,-0.11638089217122172
2019-03-28,-0.11351860357363819
2019-03-29,-0.10746357346390312
2019-04-01,-0.06233262413874385
2019-04-02,-0.09405937359654715
2019-04-03,-0.0888173131732124
2019-04-04,-0.06811982162333763
2019-04-05,-0.05928223935035959
2019-04-08,-0.05556662086508979
2019-04-09,-0.07462772842977117
2019-04-10,-0.07291109037509358
2019-04-11,-0.09581280459148189
2019-04-12,-0.10285764856381263
2019-04-15,-0.12249039648984095
2019-04-16,-0.12321196989154615
2019-04-17,-0.12321196989154615
2019-04-18,-0.16220172867370763
2019-04-22,-0.10817402575715462
2019-04-23,-0.09440970175064578
2019-04-24,-0.1088849120236084
2019-04-25,-0.14546324409124267
2019-04-26,-0.1528680274431835
2019-04-29,-0.15510030858560953
2019-04-30,-0.1614516263262935
2019-05-01,-0.1872693746312919
2019-05-02,-0.18996524741838172
2019-05-03,-0.1614516263262935
2019-05-06,-0.19073689973009422
2019-05-07,-0.2193160562228762
2019-05-08,-0.238967545048979
2019-05-09,-0.23411931841551592
2019-05-10,-0.22489140353301096
2019-05-13,-0.2450614579468322
2019-05-14,-0.22609019858358081
2019-05-15,-0.22609019858358081
2019-05-16,-0.2272905125377349
2019-05-17,-0.2466928798796708
2019-05-20,-0.2677288100837494
2019-05-21,-0.23694460004162465
2019-05-22,-0.2573617529749832
2019-05-23,-0.2994911279043784
2019-05-24,-0.3094370755370335
2019-05-27,-0.3094370755370335
2019-05-28,-0.32963101420542884
2019-05-29,-0.3336299322425482
2019-05-30,-0.3717470479230123
2019-05-31,-0.3918365054482891
2019-06-03,-0.3768479515627945
2019-06-04,-0.3593361057735507
2019-06-05,-0.3833778531851806
2019-06-06,-0.3740624491845814
2019-06-07,-0.3801072925636717
2019-06-10,-0.37359901399429063
2019-06-11,-0.36943736455910425
2019-06-12,-0.3927809450234854
2019-06-13,-0.3634560261373707
2019-06-14,-0.36667221559739005
2019-06-17,-0.37036059784689357
2019-06-18,-0.3300744213789102
2019-06-19,-0.3363050870417261
2019-06-20,-0.3314066234744537
2019-06-21,-0.3274162146923132
2019-06-24,-0.34437312996461245
2019-06-25,-0.32963101420542884
2019-06-26,-0.3007831776646235
2019-06-27,0.247510420500749
2019-06-28,0.25954310674425685
2019-07-01,0.27866822948227465
2019-07-02,0.31817511548050703
2019-07-03,0.2682576469201976
2019-07-04,0.2682576469201976
2019-07-05,0.2675757028657806
2019-07-08,0.2234428199520515
2019-07-09,0.17960016233127263
2019-07-10,0.16285852983021343
2019-07-11,0.1528233309091469
2019-07-12,0.16462973196777853
2019-07-15,0.18953829827952262
2019-07-16,0.1959912878170762
2019-07-17,0.18867477366647378
2019-07-18,0.19541748987958485
2019-07-19,0.15757506279255296
2019-07-22,0.15193391096453368
2019-07-23,0.15062740746050096
2019-07-24,0.17685981431198883
2019-07-25,0.14626084345496437
2019-07-26,0.15844016795807647
2019-07-29,0.15800779543668853
2019-07-30,0.16148859215756417
2019-07-31,0.1586436630646233
2019-08-01,0.13349895053291405
2019-08-02,0.11820043649768053
2019-08-05,0.10430829788665363
2019-08-06,0.09546557902410768
2019-08-07,0.09336491408772574
2019-08-08,0.06579708239924642
2019-08-09,0.028815373986827097
2019-08-12,0.006060652146377521
2019-08-13,0.01578067991077603
2019-08-14,-0.06031174204192169
2019-08-15,-0.10333210592679976
2019-08-16,-0.08591405303764788
2019-08-19,-0.042859522216364354
2019-08-20,-0.019540890029478675
2019-08-21,-0.001508474647000213
2019-08-22,-0.0019827048150027338
2019-08-23,-0.03821521293280483
2019-08-26,-0.05610874038077185
2019-08-27,-0.07264181109019319
2019-08-28,-0.040133214498656145
2019-08-29,0.07919565259294004
2019-08-30,0.08803409206118573
2019-09-02,0.08803409206118573
2019-09-03,0.07980575768901232
2019-09-04,0.08791007691572261
2019-09-05,0.1362534639839872
2019-09-06,0.10415265354698278
2019-09-09,0.14810741051330822
2019-09-10,0.14503861618763025
2019-09-11,0.19766098196614124
2019-09-12,0.2555732135640021
2019-09-13,0.25676537713396286
2019-09-16,0.2666670043910422
2019-09-17,0.2617410139018119
2019-09-18,0.23871101617594803
2019-09-19,0.22694306658983265
2019-09-20,0.21327328634739828
2019-09-23,0.2099625051703633
2019-09-24,0.21263228132485423
2019-09-25,0.2672696110145587
2019-09-26,0.2573454919417557
2019-09-27,0.24260754544296148
2019-09-30,0.24130512672676474
2019-10-01,0.2228717204041608
2019-10-02,0.2421047237036582
2019-10-03,0.2222391799308454
2019-10-04,0.23021313127442156
2019-10-07,0.18772610336391438
2019-10-08,0.13170593652746376
2019-10-09,0.1379840136043775
2019-10-10,0.13893571037658958
2019-10-11,0.22503009975908128
2019-10-14,0.22451060717403593
2019-10-15,0.22275330150116446
2019-10-16,0.20244423631620734
2019-10-17,0.2534925112872415
2019-10-18,0.2894930921718455
2019-10-21,0.24247540490346253
2019-10-22,0.2812014156515872
2019-10-23,0.2844338425355417
2019-10-24,0.26978708255014183
2019-10-25,0.27450616815974627
2019-10-27,0.27450616815974627
2019-10-28,0.28149766781733376
2019-10-29,0.2946341514262656
2019-10-30,0.2562837260804969
2019-10-31,0.22823150052729702
2019-11-01,0.23100860087492237
2019-11-04,0.2538421771651329
2019-11-05,0.23674250777797923
2019-11-06,0.20951412631234945
2019-11-07,0.22784426658504842
2019-11-08,0.22386940270973454
2019-11-11,0.2468856183099284
2019-11-12,0.2654409595682736
2019-11-13,0.23704614866182183
2019-11-14,0.2573454919417557
2019-11-15,0.24708460252970355
2019-11-18,0.24397510607072448
2019-11-19,0.24459475242457884
2019-11-20,0.21484110335466866
2019-11-21,0.21101824170355243
2019-11-22,0.22568725452084948
2019-11-25,0.22296048507924837
2019-11-26,0.18610131966246257
2019-11-27,0.18461041063199346
2019-11-28,0.18461041063199346
2019-11-29,0.17278485896650864
2019-12-02,0.1385427489892237
2019-12-03,0.14872935141607613
2019-12-04,0.16421112661458892
2019-12-05,0.1802463345761538
2019-12-06,0.20739327777127414
2019-12-09,0.18251281989875778
2019-12-10,0.20671698071515365
2019-12-11,0.20207308100735943
2019-12-12,0.2138401945417563
2019-12-13,0.20168946093005857
2019-12-16,0.20365802335090422
2019-12-17,0.20690842623319483
2019-12-18,0.19607958202965037
2019-12-19,0.19234208075145887
2019-12-20,0.1795817379507163
2019-12-23,0.17614407648792607
2019-12-24,0.17362413812395872
2019-12-26,0.16758182422971757
2019-12-27,0.15485891518198613
2019-12-30,0.14592032782348596
2019-12-31,0.1681165914854823
2020-01-01,0.1681165914854823
2020-01-02,0.1820446507780069
2020-01-03,0.1593858453299113
2020-01-06,0.11790674632959863
2020-01-07,0.16300945698341351
2020-01-08,0.15100344567989765
2020-01-09,0.1175763287930387
2020-01-10,0.0870821994734321
2020-01-13,0.1158165447600581
2020-01-14,0.1370909074994806
2020-01-15,0.14103448280751607
2020-01-16,-0.001932276395198329
2020-01-17,-0.004352318363675778
2020-01-20,-0.004352318363675778
2020-01-21,-0.0639141712547513
2020-01-22,-0.07575188931255639
2020-01-23,-0.06125865910582817
2020-01-24,-0.10034918933088122
2020-01-27,-0.1173884936972307
2020-01-28,-0.12004839685945612
2020-01-29,-0.10076129216591667
2020-01-30,-0.12910112848700095
2020-01-31,-0.13746034042941702
2020-02-03,-0.06114092615679212
2020-02-04,-0.03778239608289624
2020-02-05,0.009467605142045699
2020-02-06,-0.02930272417924229
2020-02-07,-0.021379977202695244
2020-02-10,-0.009942117974240716
2020-02-11,-0.029318881998335655
2020-02-12,-0.026871454983790954
2020-02-13,-0.03651950147464689
2020-02-14,-0.017642234746599428
2020-02-17,-0.017642234746599428
2020-02-18,0.03490213665840258
2020-02-19,0.07897292773475684
2020-02-20,0.057202247048355304
2020-02-21,0.06605153328660052
2020-02-24,0.03637806462858606
2020-02-25,-0.028123900618279407
2020-02-26,-0.03356908743867848
2020-02-27,-0.08021589061972279
2020-02-28,-0.05061752679782927
2020-03-02,-0.0996231707423334
2020-03-03,-0.17371492696721802
2020-03-04,-0.18475159800715346
2020-03-05,-0.24551784977309765
2020-03-06,-0.267236319136245
2020-03-09,-0.4799950315110024
2020-03-10,-0.45790122502672403
2020-03-11,-0.45624595607671736
2020-03-12,-0.6172379303474855
2020-03-13,-0.5746884987117511
2020-03-16,-0.7502755597066333
2020-03-17,-0.6834130294591247
2020-03-18,-0.8441715709012527
2020-03-19,-0.820236889932616
2020-03-20,-0.8184870215093945
2020-03-23,-0.7333581768342796
2020-03-24,-0.48523119360431366
2020-03-25,-0.4895300626474217
2020-03-26,-0.4955423832045014
2020-03-27,-0.5536253299740608
2020-03-30,-0.6136256160824018
2020-03-31,-0.566408766377279
2020-04-01,-0.5093495179802368
2020-04-02,-0.5438346857239047
2020-04-03,-0.5352831867392283
2020-04-06,-0.4042098700117833
2020-04-07,-0.3625377441798534
2020-04-08,-0.29091279117761104
2020-04-09,-0.2860209248059675
2020-04-13,-0.2673035881329682
2020-04-14,-0.27263620487403273
2020-04-15,-0.3345359750920025
2020-04-16,-0.4215093656810147
2020-04-17,-0.3403457496680993
2020-04-20,-0.337864197837213
2020-04-21,-0.3425451595490827
2020-04-22,-0.35930315509385125
2020-04-23,-0.3783882993073675
2020-04-24,-0.39457652944193455
2020-04-27,-0.3601475028953587
2020-04-28,-0.2886806878496735
2020-04-29,-0.20730863006889777
2020-04-30,-0.24852076628862818
2020-05-01,-0.3033933549795371
2020-05-04,-0.26976373088472627
2020-05-05,-0.274510276670064
2020-05-06,-0.27904739724872485
2020-05-07,-0.310782815976129
2020-05-08,-0.23619823537528006
2020-05-11,-0.2805711117383751
2020-05-12,-0.32015528633659684
2020-05-13,-0.35940271304550464
2020-05-14,-0.3840595737219772
2020-05-15,-0.4063321669954192
2020-05-18,-0.27393818120383173
2020-05-19,-0.27655721869846417
2020-05-20,-0.23805340853414592
2020-05-21,-0.26109119277498394
2020-05-22,-0.23842196893149037
2020-05-25,-0.23842196893149037
2020-05-26,-0.19743856586704567
2020-05-27,-0.10800872962997943
2020-05-28,-0.1691459577349974
2020-05-29,-0.20072988882263232
2020-06-01,-0.17704631741158394
2020-06-02,-0.1709101546597651
2020-06-03,-0.11545975932225971
2020-06-04,-0.03209552497311208
2020-06-05,-0.04352625497435625
2020-06-08,-0.006295811974865728
2020-06-09,-0.029152205434137102
2020-06-10,-0.09692118527545901
2020-06-11,-0.20296270021108498
2020-06-12,-0.10173756041047
2020-06-15,-0.05686076205315871
2020-06-16,-0.08196896715776347
2020-06-17,-0.09700666747207265
2020-06-18,-0.09779629109154797
2020-06-19,-0.07422684888627984
2020-06-22,-0.06102992777760363
2020-06-23,-0.014262966627587303
2020-06-24,-0.07249851058181278
2020-06-25,-0.005384556815975827
2020-06-26,-0.12851311479598948
2020-06-29,-0.13898271268509887
2020-06-30,-0.15022651043490143
2020-07-01,-0.18018332055073571
2020-07-02,-0.1749654436751733
2020-07-03,-0.1749654436751733
2020-07-06,-0.13124333494706875
2020-07-07,-0.1379274562711963
2020-07-08,-0.2057803740463875
2020-07-09,-0.24723731073597222
2020-07-10,-0.19732379379147957
2020-07-13,-0.1873526123062632
2020-07-14,-0.06896191891620163
2020-07-15,-0.03525022294501312
2020-07-16,0.01152431145518662
2020-07-17,-0.024658928713890305
2020-07-20,-0.05692047366308017
2020-07-21,-0.05463230823185938
2020-07-22,-0.056926425980488915
2020-07-23,-0.10060555791005044
2020-07-24,-0.09580988898530407
2020-07-27,-0.07171050293911563
2020-07-28,-0.13007867791267458
2020-07-29,-0.10856713271059348
2020-07-30,-0.11141219243019762
2020-07-31,-0.13003368993726738
2020-08-03,-0.1423823792087262
2020-08-04,-0.1855798727796163
2020-08-05,-0.10256670445430416
2020-08-06,-0.09864171995701909
2020-08-07,-0.10520687013644903
2020-08-10,-0.06361900272693433
2020-08-11,-0.10983070020481733
2020-08-12,-0.09852312675689845
2020-08-13,-0.08594484451606377
2020-08-14,-0.03021868456351484
2020-08-17,-0.06707621385200468
2020-08-18,-0.09242587569899285
2020-08-19,-0.09287922046082642
2020-08-20,-0.09454484002923635
2020-08-21,-0.0986107638950493
2020-08-24,-0.05573876029820113
2020-08-25,-0.06746788552976568
2020-08-26,-0.06495979733347212
2020-08-27,-0.08269917521174719
2020-08-28,-0.11232903061057797
2020-08-31,-0.14595706475615344
2020-09-01,-0.1385437362946682
2020-09-02,-0.13170548055895637
2020-09-03,-0.15010911798394844
2020-09-04,-0.14873015352472763
2020-09-07,-0.14873015352472763
2020-09-08,-0.17955395355933135
2020-09-09,-0.1647346984770124
2020-09-10,-0.20242369548888917
2020-09-11,-0.17094818479518992
2020-09-14,-0.19998056752733007
2020-09-15,-0.1985543246367243
2020-09-16,-0.19181923512840982
2020-09-17,-0.20063344359945035
2020-09-18,-0.2305692838777169
2020-09-21,-0.2896228005626753
2020-09-22,-0.30125813733322815
2020-09-23,-0.3232183003953182
2020-09-24,-0.29912450029199533
2020-09-25,-0.32940589714342394
2020-09-28,-0.3104731247196355
2020-09-29,-0.38558130505818156
2020-09-30,-0.37669038440555624
2020-10-01,-0.34217408547513983
2020-10-02,-0.3643424380010565
2020-10-05,-0.3589313212719034
2020-10-06,-0.37402852386492214
2020-10-07,-0.35932973160387505
2020-10-08,-0.35944851551966295
2020-10-09,-0.44145117787357435
2020-10-12,-0.4435725900669567
2020-10-13,-0.4200921974598586
2020-10-14,-0.38800148533152523
2020-10-15,-0.44593431766100267
2020-10-16,-0.4353300361123331
2020-10-19,-0.41429063105232444
2020-10-20,-0.3756792382278107
2020-10-21,-0.3514752200968445
2020-10-22,-0.3169844636540802
2020-10-23,-0.3313634738950064
2020-10-26,-0.3455928272046016
2020-10-27,-0.33389952444488813
2020-10-28,-0.3662993353207824
2020-10-29,-0.31965119662191555
2020-10-30,-0.3502656973714089
2020-11-02,-0.3620082037987693
2020-11-03,-0.38743779431242586
2020-11-04,-0.444908316361861
2020-11-05,-0.3626158295702062
2020-11-06,-0.34932512942305394
2020-11-09,-0.2565413378278585
2020-11-10,-0.24772389292531471
2020-11-11,-0.26011547236009136
2020-11-12,-0.2869423432001561
2020-11-13,-0.2364847109034116
2020-11-14,-0.2364847109034116
2020-11-16,-0.20578682144590132
2020-11-17,-0.2023548830821511
2020-11-18,-0.22235556683811808
2020-11-19,-0.17174806894833594
2020-11-20,-0.1786206779331181
2020-11-23,-0.09337098516990139
2020-11-24,-0.06121340176090584
2020-11-25,-0.06725660696317348
2020-11-26,-0.06725660696317348
2020-11-27,-0.10243562573615961
2020-11-30,-0.20243334931995705
2020-12-01,-0.1408101879950152
2020-12-02,-0.12405608972837712
2020-12-03,-0.09216466482702046
2020-12-04,-0.04495315515576692
2020-12-07,-0.02456142112718851
2020-12-08,0.006769358232677547
2020-12-09,-0.08182378398967316
2020-12-10,-0.048299170201048014
2020-12-11,-0.048696481330750885
2020-12-14,-0.14034045328920186
2020-12-15,-0.08797917729083338
2020-12-16,-0.1409337803473889
2020-12-17,-0.1359187304859084
2020-12-18,-0.15723607519268867
2020-12-21,-0.10455410322176917
2020-12-22,-0.08972815805245915
2020-12-23,-0.08267345872006615
2020-12-24,-0.09444362448665089
2020-12-28,-0.08177362840885039
2020-12-29,-0.06283454057745885
2020-12-30,-0.05272339826396788
2020-12-31,-0.0011751442989869076
2021-01-01,-0.0011751442989869076
2021-01-04,-0.03803994790236587
2021-01-05,-0.056205574579422546
2021-01-06,0.022948763576650322
2021-01-07,0.022058123525276585
2021-01-08,0.03548814894030272
2021-01-11,0.04748364644236247
2021-01-12,0.04826476063199436
2021-01-13,0.033336791417106326
2021-01-14,0.07295469068591132
2021-01-15,0.031965546013086765
2021-01-18,0.031965546013086765
2021-01-19,0.05174593553370599
2021-01-20,0.07445481701559231
2021-01-21,-0.15671704395142072
2021-01-22,-0.17839342707446093
2021-01-25,-0.2116307989513153
2021-01-26,-0.25926133675270435
2021-01-27,-0.22106984690985243
2021-01-28,-0.21381575878449155
2021-01-29,-0.237407464017501
2021-02-01,-0.16640727430988278
2021-02-02,-0.15600733081850038
2021-02-03,-0.12490924012093885
2021-02-04,-0.13078312465038167
2021-02-05,-0.13609170964607742
2021-02-08,-0.11901147160667591
2021-02-09,-0.15836518922280973
2021-02-10,-0.19045982713150522
2021-02-11,-0.20266194732707277
2021-02-12,-0.2003115457816449
2021-02-15,-0.2003115457816449
2021-02-16,-0.1538677471064922
2021-02-17,-0.21990029858261195
2021-02-18,-0.29010632063102193
2021-02-19,-0.18698726066766724
2021-02-22,-0.16198934792448938
2021-02-23,-0.1443085441496308
2021-02-24,-0.09829521635416683
2021-02-25,-0.2389840281050759
2021-02-26,-0.19169338702954164
2021-03-01,-0.08869933551645914
2021-03-02,-0.13888283320539685
2021-03-03,-0.01193654711520864
2021-03-04,-0.04374828221956406
2021-03-05,-0.04082449906768204
2021-03-08,-0.05360174505694104
2021-03-09,0.0036464894953063265
2021-03-10,0.06673553216398886
2021-03-11,0.061697111262329685
2021-03-12,0.05161589607135397
2021-03-15,-0.02056000298391325
2021-03-16,-0.04358554406734427
2021-03-17,-0.015657976593971057
2021-03-18,-0.014509351530296755
2021-03-19,-0.04517319634834038
2021-03-22,-0.10120480011028476
2021-03-23,-0.1525441247220627
2021-03-24,-0.11523197320099143
2021-03-25,-0.08289114521073415
2021-03-26,-0.04150753475987656
2021-03-29,-0.0427249929195348
2021-03-30,0.0351547342727514
2021-03-31,0.0479361306692212
2021-04-01,0.01583174456013836
2021-04-05,-0.005492419872776821
2021-04-06,-0.06094602916736491
