Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,HINDALCO.NS,KALU,NEM,NHYDY,PICK,RIO,S32.AX,XLB,XME
2018-01-19,50.636993408203125,20.18438148498535,2244.5,25.753257751464844,22.139999389648438,13.050000190734863,18.06000328063965,244.75730895996094,87.06110382080078,31.246395111083984,5.2693939208984375,26.132116317749023,28.290449142456055,2.801453113555908,26.795995712280273,34.759456634521484
2018-01-22,50.48441696166992,21.27543067932129,2244.5,25.644325256347656,23.040000915527344,13.0,18.087141036987305,242.00619506835938,88.37030792236328,31.39679718017578,5.242336273193359,26.146137237548828,28.49234390258789,2.7286884784698486,26.732484817504883,35.00246810913086
2018-01-23,50.05529022216797,20.2972469329834,2244.5,25.286428451538086,22.770000457763672,13.050000190734863,17.68902587890625,251.3506317138672,87.45689392089844,31.919288635253906,5.059700965881348,25.802749633789062,28.093599319458008,2.7723472118377686,26.728246688842773,34.95745849609375
2018-01-24,50.82771301269531,20.447738647460938,2244.5,25.758438110351562,23.190000534057617,13.350000381469727,17.734270095825195,245.42141723632812,87.53302764892578,32.90885925292969,5.066464424133301,26.139127731323242,28.340927124023438,2.7796239852905273,26.84257698059082,35.164466857910156
2018-01-25,50.64653396606445,20.466552734375,2244.5,25.36942481994629,23.799999237060547,13.149999618530273,17.93332290649414,245.65858459472656,86.88294219970703,32.27553939819336,4.99882173538208,26.11810874938965,28.144073486328125,2.786900520324707,27.02043342590332,34.759456634521484
2018-01-26,51.495243072509766,20.69228172302246,2244.5,25.93479347229004,24.34000015258789,13.050000190734863,17.679981231689453,245.65858459472656,86.76820373535156,32.49720001220703,5.059700965881348,26.307313919067383,28.42167854309082,2.786900520324707,27.13899040222168,35.05647277832031
2018-01-29,51.962528228759766,21.331863403320312,2244.5,25.665069580078125,23.6299991607666,12.899999618530273,17.76141357421875,245.32652282714844,86.16400146484375,31.729307174682617,5.066464424133301,26.300312042236328,28.593292236328125,2.8887712955474854,26.829879760742188,34.5704460144043
2018-01-30,50.08390426635742,20.99325942993164,2250.0,25.36942481994629,22.610000610351562,12.75,17.30900764465332,240.5357208251953,84.46611022949219,31.745128631591797,4.87030029296875,25.8868465423584,28.35101318359375,2.786900520324707,26.635089874267578,33.544410705566406
2018-01-31,49.60708999633789,19.808156967163086,2250.0,25.42647361755371,22.25,12.850000381469727,17.64378547668457,243.00228881835938,84.31316375732422,32.06970977783203,4.910885810852051,25.753692626953125,28.320735931396484,2.7796239852905273,26.656261444091797,33.211395263671875
2018-02-01,49.98853302001953,16.723127365112305,2250.0,25.5768985748291,22.829999923706055,13.949999809265137,17.59855079650879,243.09715270996094,84.12960052490234,31.950960159301758,5.046172142028809,25.928892135620117,28.527671813964844,2.830559492111206,26.29208755493164,33.34639358520508
