Date,AA,ACH,ALI=F,BHP,CENX,CSTM,FCX,KALU,NEM,NHYDY,PICK,RIO,VALE,XLB,XME
2024-06-25,39.147491455078125,15.40999984741211,2421.25,53.25761795043945,16.5,20.079999923706055,48.71540451049805,82.07872772216797,40.67693328857422,5.889176368713379,38.77536392211914,59.23597717285156,9.36802864074707,42.85133743286133,57.46274185180664
2024-06-26,38.647613525390625,14.569999694824219,2434.5,53.59415817260742,16.389999389648438,19.889999389648438,48.31497573852539,81.77909088134766,40.24007034301758,5.956536293029785,38.69938659667969,59.485321044921875,9.401786804199219,42.82233428955078,58.22626876831055
2024-06-27,38.04971694946289,13.739999771118164,2436.0,53.0426025390625,15.90999984741211,19.360000610351562,47.19182205200195,80.46823120117188,40.61868667602539,6.004650115966797,38.48096466064453,58.61262893676758,9.418665885925293,42.70148849487305,57.86929702758789
2024-06-28,38.990665435791016,13.5,2457.25,53.36979675292969,16.75,18.850000381469727,47.46528625488281,82.3034439086914,40.647804260253906,5.9854044914245605,38.77536392211914,58.7105827331543,9.427104949951172,42.686988830566406,58.831146240234375
2024-07-01,38.91225814819336,13.020000457763672,2444.25,53.949398040771484,16.670000076293945,18.549999237060547,47.27973175048828,81.71355438232422,40.434234619140625,6.062387466430664,38.908321380615234,59.138031005859375,9.452425003051758,42.02960205078125,59.713653564453125
2024-07-02,40.01983642578125,13.239999771118164,2450.0,53.98678970336914,18.93000030517578,18.940000534057617,47.572715759277344,82.63114929199219,40.49247360229492,5.995027542114258,38.94630432128906,58.78182601928711,9.401786804199219,42.106937408447266,60.130126953125
2024-07-03,41.539085388183594,13.109999656677246,2483.75,55.6601448059082,20.190000534057617,18.940000534057617,49.46742248535156,85.18733978271484,42.18169403076172,6.17786169052124,40.04793167114258,60.46487045288086,9.798450469970703,42.42113494873047,61.191131591796875
2024-07-05,41.59788513183594,12.59000015258789,2457.5,55.6134033203125,20.15999984741211,18.59000015258789,50.317115783691406,81.9850845336914,43.21074676513672,6.158616065979004,40.08592224121094,60.23332977294922,9.840649604797363,42.488807678222656,60.744911193847656
2024-07-08,40.833370208740234,12.6899995803833,2456.25,54.54768753051758,19.860000610351562,19.0,49.936222076416016,84.68171691894531,42.84184265136719,6.014273166656494,39.57309341430664,59.81480026245117,9.688735961914062,42.61448669433594,60.794490814208984
2024-07-09,39.52975845336914,12.930000305175781,2420.25,54.557037353515625,18.649999618530273,18.670000076293945,49.61392593383789,83.58621215820312,42.608848571777344,6.139370441436768,39.4686279296875,59.64561080932617,9.75625228881836,42.179447174072266,60.18962097167969
